Title,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Say So,Doja Cat,0.769,0.719,8.0,-5.472,1.0,0.0474,0.0143,0.00777,0.359,0.863,121.955,audio_features,0zLCBJZSiELJf02ucPP9wb,spotify:track:0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/audio-analysis/0zLCBJZSiELJf02ucPP9wb,176867.0,4.0
Dynamite,BTS,0.878,0.525,5.0,-6.832,1.0,0.0578,0.183,0.0,0.0714,0.694,112.022,audio_features,1Cv1YLb4q0RzL6pybtaMLo,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/tracks/1Cv1YLb4q0RzL6pybtaMLo,https://api.spotify.com/v1/audio-analysis/1Cv1YLb4q0RzL6pybtaMLo,158571.0,4.0
Mood (feat. iann dior),24kGoldn,0.583,0.655,0.0,-5.407,1.0,0.0315,0.111,3.57e-06,0.113,0.201,119.759,audio_features,5AnCLGg35ziFOloEnXK4uu,spotify:track:5AnCLGg35ziFOloEnXK4uu,https://api.spotify.com/v1/tracks/5AnCLGg35ziFOloEnXK4uu,https://api.spotify.com/v1/audio-analysis/5AnCLGg35ziFOloEnXK4uu,278747.0,4.0
For The Night (feat. Lil Baby & DaBaby),Pop Smoke,0.928,0.404,4.0,-10.14,0.0,0.293,0.119,5.9e-05,0.119,0.0955,110.066,audio_features,1FqBYUGthjUB3WQEQ0g2Ka,spotify:track:1FqBYUGthjUB3WQEQ0g2Ka,https://api.spotify.com/v1/tracks/1FqBYUGthjUB3WQEQ0g2Ka,https://api.spotify.com/v1/audio-analysis/1FqBYUGthjUB3WQEQ0g2Ka,174648.0,4.0
Roses - Imanbek Remix,SAINt JHN,0.652,0.383,2.0,-7.076,0.0,0.0516,0.0676,0.0,0.0828,0.549,145.765,audio_features,2Z8yfpFX0ZMavHkcIeHiO1,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/tracks/2Z8yfpFX0ZMavHkcIeHiO1,https://api.spotify.com/v1/audio-analysis/2Z8yfpFX0ZMavHkcIeHiO1,178994.0,4.0
Sunday Best,Surfaces,0.806,0.546,9.0,-6.637,1.0,0.0575,0.3,0.0,0.102,0.874,147.986,audio_features,4umIPjkehX1r7uhmGvXiSV,spotify:track:4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/tracks/4umIPjkehX1r7uhmGvXiSV,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867.0,4.0
Adore You,Harry Styles,0.399,0.491,6.0,-10.778,0.0,0.0538,0.0563,0.00089,0.11,0.151,91.066,audio_features,6AGOKlMZWLCaEJGnaROtF9,spotify:track:6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/tracks/6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,210463.0,4.0
Laugh Now Cry Later (feat. Lil Durk),Drake,0.8,0.658,1.0,-6.142,0.0,0.079,0.25,0.0,0.111,0.462,140.042,audio_features,7hxHWCCAIIxFLCzvDgnQHX,spotify:track:7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/tracks/7hxHWCCAIIxFLCzvDgnQHX,https://api.spotify.com/v1/audio-analysis/7hxHWCCAIIxFLCzvDgnQHX,195429.0,4.0
Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,0.808,0.745,10.0,-5.26,0.0,0.342,0.145,0.0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800.0,4.0
Intentions (feat. Quavo),Justin Bieber,0.559,0.491,2.0,-6.406,0.0,0.0346,0.0567,0.0,0.0992,0.114,153.131,audio_features,7h0d2h0fUmzbs7zeFigJPn,spotify:track:7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/tracks/7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/audio-analysis/7h0d2h0fUmzbs7zeFigJPn,244874.0,4.0
Put Your Records On,Ritt Momney,0.652,0.631,6.0,-5.718,0.0,0.0893,0.524,0.000579,0.165,0.35,127.998,audio_features,7AzlLxHn24DxjgQX73F9fU,spotify:track:7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/tracks/7AzlLxHn24DxjgQX73F9fU,https://api.spotify.com/v1/audio-analysis/7AzlLxHn24DxjgQX73F9fU,154424.0,4.0
"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.123,0.817,128.977,audio_features,4nK5YrxbMGZstTLbvj6Gxw,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw,https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw,223480.0,4.0
Godzilla (feat. Juice WRLD),Eminem,0.625,0.814,0.0,-5.181,1.0,0.0657,0.0172,0.0,0.158,0.535,144.991,audio_features,2Y0wPrPQBrGhoLn14xRYCG,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485.0,4.0
HIGHEST IN THE ROOM,Travis Scott,0.571,0.693,6.0,-8.234,0.0,0.0545,0.00536,0.0,0.173,0.393,168.169,audio_features,0EhpEsp4L0oRGM0vmeaN5e,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/tracks/0EhpEsp4L0oRGM0vmeaN5e,https://api.spotify.com/v1/audio-analysis/0EhpEsp4L0oRGM0vmeaN5e,232253.0,4.0
No Idea,Don Toliver,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148,audio_features,45bE4HXI0AwGZXfZtMp8JR,spotify:track:45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR,169266.0,4.0
Supalonely (feat. Gus Dapperton),BENEE,0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,audio_features,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820.0,4.0
Come & Go (with Marshmello),Juice WRLD,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606.0,4.0
UN DIA (ONE DAY) (Feat. Tainy),J Balvin,0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,audio_features,62aP9fBQKYKxi7PDXwcUAS,spotify:track:62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/tracks/62aP9fBQKYKxi7PDXwcUAS,https://api.spotify.com/v1/audio-analysis/62aP9fBQKYKxi7PDXwcUAS,176547.0,4.0
you broke me first,Tate McRae,0.838,0.545,5.0,-6.713,1.0,0.0706,0.208,8.01e-05,0.103,0.631,114.998,audio_features,7HMmFQsKsljwTw8bS7lu19,spotify:track:7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/tracks/7HMmFQsKsljwTw8bS7lu19,https://api.spotify.com/v1/audio-analysis/7HMmFQsKsljwTw8bS7lu19,220590.0,4.0
Break My Heart,Dua Lipa,0.673,0.704,6.0,-8.056,1.0,0.36,0.196,0.0,0.0898,0.372,86.919,audio_features,5u1n1kITHCxxp8twBcZxWy,spotify:track:5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/tracks/5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,212093.0,4.0
Ride It,Regard,0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,audio_features,1xQ6trAsedVPCdbtDAmk0c,spotify:track:1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375.0,4.0
ily (i love you baby) (feat. Emilee),Surf Mesa,0.781,0.67,3.0,-3.912,0.0,0.0452,0.0103,0.0,0.0761,0.595,127.99,audio_features,2Oycxb8QbPkpHTo8ZrmG0B,spotify:track:2Oycxb8QbPkpHTo8ZrmG0B,https://api.spotify.com/v1/tracks/2Oycxb8QbPkpHTo8ZrmG0B,https://api.spotify.com/v1/audio-analysis/2Oycxb8QbPkpHTo8ZrmG0B,169333.0,4.0
Rare,Selena Gomez,0.822,0.743,10.0,-4.772,0.0,0.28,0.016,0.0,0.127,0.636,84.459,audio_features,5v4GgrXPMghOnBBLmveLac,spotify:track:5v4GgrXPMghOnBBLmveLac,https://api.spotify.com/v1/tracks/5v4GgrXPMghOnBBLmveLac,https://api.spotify.com/v1/audio-analysis/5v4GgrXPMghOnBBLmveLac,242001.0,4.0
Holy (feat. Chance The Rapper),Justin Bieber,0.664,0.572,5.0,-6.099,0.0,0.0305,0.0811,0.00604,0.121,0.143,108.959,audio_features,2p8IUWQDrpjuFltbdgLOag,spotify:track:2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/tracks/2p8IUWQDrpjuFltbdgLOag,https://api.spotify.com/v1/audio-analysis/2p8IUWQDrpjuFltbdgLOag,361027.0,4.0
Savage Love (Laxed - Siren Beat),Jawsh 685,0.8,0.56,5.0,-4.818,0.0,0.261,0.057,0.0,0.134,0.45,163.071,audio_features,6EDO9iiTtwNv6waLwa1UUq,spotify:track:6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/tracks/6EDO9iiTtwNv6waLwa1UUq,https://api.spotify.com/v1/audio-analysis/6EDO9iiTtwNv6waLwa1UUq,200221.0,4.0
Prisoner (feat. Dua Lipa),Miley Cyrus,0.812,0.761,11.0,-5.222,1.0,0.0812,0.0465,0.000135,0.0601,0.344,130.032,audio_features,4SFknyjLcyTLJFPKD2m96o,spotify:track:4SFknyjLcyTLJFPKD2m96o,https://api.spotify.com/v1/tracks/4SFknyjLcyTLJFPKD2m96o,https://api.spotify.com/v1/audio-analysis/4SFknyjLcyTLJFPKD2m96o,182956.0,4.0
Savage Remix (feat. BeyoncÃ©),Megan Thee Stallion,0.699,0.805,4.0,-5.535,0.0,0.0345,0.00161,0.00177,0.249,0.232,109.976,audio_features,4i2qxFEVVUi8yOYoxB8TCX,spotify:track:4i2qxFEVVUi8yOYoxB8TCX,https://api.spotify.com/v1/tracks/4i2qxFEVVUi8yOYoxB8TCX,https://api.spotify.com/v1/audio-analysis/4i2qxFEVVUi8yOYoxB8TCX,223280.0,4.0
After Hours,The Weeknd,0.687,0.514,9.0,-6.612,0.0,0.0897,0.366,0.0,0.116,0.494,145.921,audio_features,41L3O37CECZt3N7ziG2z7l,spotify:track:41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/tracks/41L3O37CECZt3N7ziG2z7l,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427.0,4.0
POPSTAR (feat. Drake),DJ Khaled,0.794,0.793,11.0,-4.521,0.0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290.0,4.0
How You Like That,BLACKPINK,0.801,0.703,0.0,-4.996,1.0,0.0549,0.308,0.842,0.123,0.662,120.007,audio_features,3mrE0pFzyIQqFs3cMUimY4,spotify:track:3mrE0pFzyIQqFs3cMUimY4,https://api.spotify.com/v1/tracks/3mrE0pFzyIQqFs3cMUimY4,https://api.spotify.com/v1/audio-analysis/3mrE0pFzyIQqFs3cMUimY4,214693.0,4.0
Midnight Sky,Miley Cyrus,0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,audio_features,2gMXnyrvIjhVBUZwvLZDMP,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/tracks/2gMXnyrvIjhVBUZwvLZDMP,https://api.spotify.com/v1/audio-analysis/2gMXnyrvIjhVBUZwvLZDMP,215107.0,4.0
Yummy,Justin Bieber,0.591,0.585,2.0,-6.35,1.0,0.0277,0.143,0.0,0.109,0.324,110.94,audio_features,7lidXGPXPYLNThITAOTlkK,spotify:track:7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/tracks/7lidXGPXPYLNThITAOTlkK,https://api.spotify.com/v1/audio-analysis/7lidXGPXPYLNThITAOTlkK,205473.0,4.0
Don't Start Now,Dua Lipa,0.824,0.587,6.0,-6.401,0.0,0.0937,0.69,0.000105,0.149,0.514,98.029,audio_features,2N8m6CYs74qQO4mjVcXO30,spotify:track:2N8m6CYs74qQO4mjVcXO30,https://api.spotify.com/v1/tracks/2N8m6CYs74qQO4mjVcXO30,https://api.spotify.com/v1/audio-analysis/2N8m6CYs74qQO4mjVcXO30,209438.0,4.0
Circles,Post Malone,0.775,0.327,11.0,-7.241,1.0,0.0557,0.841,0.0,0.0821,0.595,91.05,audio_features,4cktbXiXOapiLBMprHFErI,spotify:track:4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/audio-analysis/4cktbXiXOapiLBMprHFErI,189486.0,4.0
Before You Go,Lewis Capaldi,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,audio_features,20R4HfKloPKgXDqU7UKk3x,spotify:track:20R4HfKloPKgXDqU7UKk3x,https://api.spotify.com/v1/tracks/20R4HfKloPKgXDqU7UKk3x,https://api.spotify.com/v1/audio-analysis/20R4HfKloPKgXDqU7UKk3x,173539.0,4.0
You should be sad,Halsey,0.712,0.598,7.0,-5.368,0.0,0.0388,0.0546,0.0,0.154,0.504,130.007,audio_features,2ajzBr7vwHTEBeqDzcsNRC,spotify:track:2ajzBr7vwHTEBeqDzcsNRC,https://api.spotify.com/v1/tracks/2ajzBr7vwHTEBeqDzcsNRC,https://api.spotify.com/v1/audio-analysis/2ajzBr7vwHTEBeqDzcsNRC,212354.0,4.0
Dance Monkey,Tones And I,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,audio_features,6Im9k8u9iIzKMrmV7BWtlF,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,https://api.spotify.com/v1/audio-analysis/6Im9k8u9iIzKMrmV7BWtlF,173711.0,4.0
Memories,Maroon 5,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064.0,4.0
Therefore I Am,Billie Eilish,0.521,0.835,8.0,-3.717,0.0,0.0728,0.0259,0.00011,0.091,0.482,160.031,audio_features,4gi2kndWShH9kDbb9kBfs6,spotify:track:4gi2kndWShH9kDbb9kBfs6,https://api.spotify.com/v1/tracks/4gi2kndWShH9kDbb9kBfs6,https://api.spotify.com/v1/audio-analysis/4gi2kndWShH9kDbb9kBfs6,156667.0,4.0
That Way - Bonus Track,Lil Uzi Vert,0.904,0.723,11.0,-5.224,0.0,0.26,0.0631,0.0,0.185,0.835,145.013,audio_features,2MbdDtCv5LUVjYy9RuGTgC,spotify:track:2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/tracks/2MbdDtCv5LUVjYy9RuGTgC,https://api.spotify.com/v1/audio-analysis/2MbdDtCv5LUVjYy9RuGTgC,227478.0,4.0
34+35,Ariana Grande,0.789,0.72,8.0,-5.652,0.0,0.218,0.223,0.0,0.129,0.664,122.031,audio_features,3H7ihDc1dqLriiWXwsc2po,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794.0,4.0
Levitating (feat. DaBaby),Dua Lipa,0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,spotify:track:6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028.0,4.0
THE SCOTTS,THE SCOTTS,0.48,0.602,10.0,-6.335,0.0,0.368,0.487,0.0,0.0848,0.269,179.798,audio_features,5rZlwNFl01HqLWBQGryKSm,spotify:track:5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/tracks/5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/audio-analysis/5rZlwNFl01HqLWBQGryKSm,213333.0,4.0
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,0.679,0.731,7.0,-5.522,0.0,0.0319,0.00518,0.000127,0.0614,0.727,99.984,audio_features,0UnTaVkntyh3vqvLEvbpQx,spotify:track:0UnTaVkntyh3vqvLEvbpQx,https://api.spotify.com/v1/tracks/0UnTaVkntyh3vqvLEvbpQx,https://api.spotify.com/v1/audio-analysis/0UnTaVkntyh3vqvLEvbpQx,237912.0,4.0
Breaking Me,Topic,0.731,0.675,5.0,-5.134,0.0,0.0434,0.00473,0.0,0.141,0.298,124.939,audio_features,7kDUspsoYfLkWnZR7qwHZl,spotify:track:7kDUspsoYfLkWnZR7qwHZl,https://api.spotify.com/v1/tracks/7kDUspsoYfLkWnZR7qwHZl,https://api.spotify.com/v1/audio-analysis/7kDUspsoYfLkWnZR7qwHZl,139461.0,4.0
Head & Heart (feat. MNEK),Joel Corry,0.841,0.358,9.0,-8.368,1.0,0.591,0.0201,0.0,0.39,0.329,158.014,audio_features,34tz0eDhGuFErIuW3q4mPX,spotify:track:34tz0eDhGuFErIuW3q4mPX,https://api.spotify.com/v1/tracks/34tz0eDhGuFErIuW3q4mPX,https://api.spotify.com/v1/audio-analysis/34tz0eDhGuFErIuW3q4mPX,261544.0,4.0
Mood Swings (feat. Lil Tjay),Pop Smoke,0.894,0.635,2.0,-6.929,1.0,0.0473,0.193,0.00105,0.0823,0.428,105.013,audio_features,14wf185UxfNbSy8dwt4r4q,spotify:track:14wf185UxfNbSy8dwt4r4q,https://api.spotify.com/v1/tracks/14wf185UxfNbSy8dwt4r4q,https://api.spotify.com/v1/audio-analysis/14wf185UxfNbSy8dwt4r4q,249143.0,4.0
In Your Eyes,The Weeknd,0.856,0.719,0.0,-4.923,0.0,0.194,0.587,2.89e-05,0.09,0.417,128.161,audio_features,7EpOXgSRgnglRWr86pZfGU,spotify:track:7EpOXgSRgnglRWr86pZfGU,https://api.spotify.com/v1/tracks/7EpOXgSRgnglRWr86pZfGU,https://api.spotify.com/v1/audio-analysis/7EpOXgSRgnglRWr86pZfGU,173005.0,4.0
my ex's best friend (with blackbear),Machine Gun Kelly,0.63,0.633,4.0,-7.088,1.0,0.0457,0.00776,0.0,0.0541,0.452,93.995,audio_features,3Z8FwOEN59mRMxDCtb8N0A,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,172762.0,4.0
ON (Feat. Sia),BTS,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161.0,4.0
MAMACITA,Black Eyed Peas,0.575,0.543,3.0,-5.062,1.0,0.0529,0.102,0.0,0.176,0.283,159.905,audio_features,7MN8RYSofZsFROBlEOAzXq,spotify:track:7MN8RYSofZsFROBlEOAzXq,https://api.spotify.com/v1/tracks/7MN8RYSofZsFROBlEOAzXq,https://api.spotify.com/v1/audio-analysis/7MN8RYSofZsFROBlEOAzXq,186480.0,4.0
Tusa,KAROL G,0.631,0.239,11.0,-7.071,0.0,0.0398,0.864,0.0,0.116,0.0927,79.859,audio_features,4y4spB9m0Q6026KfkAvy9Q,spotify:track:4y4spB9m0Q6026KfkAvy9Q,https://api.spotify.com/v1/tracks/4y4spB9m0Q6026KfkAvy9Q,https://api.spotify.com/v1/audio-analysis/4y4spB9m0Q6026KfkAvy9Q,149297.0,4.0
Be Kind (with Halsey),Marshmello,0.647,0.844,0.0,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,146.967,audio_features,3AzjcOeAmA57TIOr9zF1ZW,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/tracks/3AzjcOeAmA57TIOr9zF1ZW,https://api.spotify.com/v1/audio-analysis/3AzjcOeAmA57TIOr9zF1ZW,193829.0,4.0
Someone You Loved,Lewis Capaldi,0.708,0.211,9.0,-9.603,0.0,0.0424,0.853,0.0,0.131,0.362,72.5,audio_features,3V0nnQhqvbE3JmiDdnzQFQ,spotify:track:3V0nnQhqvbE3JmiDdnzQFQ,https://api.spotify.com/v1/tracks/3V0nnQhqvbE3JmiDdnzQFQ,https://api.spotify.com/v1/audio-analysis/3V0nnQhqvbE3JmiDdnzQFQ,152280.0,4.0
Past Life (with Selena Gomez),Trevor Daniel,0.783,0.727,6.0,-3.454,0.0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,audio_features,1yoMvmasuxZfqHEipJhRbp,spotify:track:1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/tracks/1yoMvmasuxZfqHEipJhRbp,https://api.spotify.com/v1/audio-analysis/1yoMvmasuxZfqHEipJhRbp,199112.0,4.0
Lonely (with benny blanco),Justin Bieber,0.721,0.716,10.0,-7.037,0.0,0.0657,0.0334,0.00084,0.237,0.667,104.994,audio_features,6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/tracks/6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,221714.0,4.0
Physical,Dua Lipa,0.752,0.87,9.0,-3.812,0.0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,audio_features,1IWNylpZ477gIVUDpJL66u,spotify:track:1IWNylpZ477gIVUDpJL66u,https://api.spotify.com/v1/tracks/1IWNylpZ477gIVUDpJL66u,https://api.spotify.com/v1/audio-analysis/1IWNylpZ477gIVUDpJL66u,157707.0,4.0
July,Noah Cyrus,0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621.0,4.0
HawÃ¡i,Maluma,0.68,0.729,5.0,-5.077,1.0,0.0475,0.612,0.0,0.224,0.446,123.97,audio_features,4DpNNXFMMxQEKl7r0ykkWA,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/tracks/4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/audio-analysis/4DpNNXFMMxQEKl7r0ykkWA,179867.0,4.0
RITMO (Bad Boys For Life),Black Eyed Peas,0.79,0.694,9.0,-7.726,0.0,0.0708,0.145,0.00252,0.281,0.508,103.007,audio_features,0TrPqhAMoaKUFLR7iYDokf,spotify:track:0TrPqhAMoaKUFLR7iYDokf,https://api.spotify.com/v1/tracks/0TrPqhAMoaKUFLR7iYDokf,https://api.spotify.com/v1/audio-analysis/0TrPqhAMoaKUFLR7iYDokf,181436.0,4.0
Sour Candy (with BLACKPINK),Lady Gaga,0.755,0.522,2.0,-4.368,1.0,0.0575,0.533,0.0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560.0,4.0
Wishing Well,Juice WRLD,0.79,0.701,9.0,-4.81,1.0,0.365,0.0317,8.06e-05,0.0311,0.91,159.972,audio_features,4JUPEh2DVSXFGExu4Uxevz,spotify:track:4JUPEh2DVSXFGExu4Uxevz,https://api.spotify.com/v1/tracks/4JUPEh2DVSXFGExu4Uxevz,https://api.spotify.com/v1/audio-analysis/4JUPEh2DVSXFGExu4Uxevz,177813.0,4.0
Play Date,Melanie Martinez,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088.0,4.0
Know Your Worth,Khalid,0.755,0.578,0.0,-8.932,0.0,0.145,0.316,0.0,0.25,0.581,94.148,audio_features,1IIKrJVP1C9N7iPtG6eOsK,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/tracks/1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/audio-analysis/1IIKrJVP1C9N7iPtG6eOsK,176960.0,4.0
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0.333,0.637,1.0,-4.904,0.0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,audio_features,5KCbr5ndeby4y4ggthdiAb,spotify:track:5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/tracks/5KCbr5ndeby4y4ggthdiAb,https://api.spotify.com/v1/audio-analysis/5KCbr5ndeby4y4ggthdiAb,172693.0,4.0
Ice Cream (with Selena Gomez),BLACKPINK,0.709,0.264,1.0,-17.696,0.0,0.186,0.268,0.0,0.24,0.341,133.858,audio_features,2yI8omCrTAyrTcK7NRppu7,spotify:track:2yI8omCrTAyrTcK7NRppu7,https://api.spotify.com/v1/tracks/2yI8omCrTAyrTcK7NRppu7,https://api.spotify.com/v1/audio-analysis/2yI8omCrTAyrTcK7NRppu7,219437.0,4.0
